19130:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
19144:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19148:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19156:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19163:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19165:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19174:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19176:1,6,5,3,2,4,30415,44870,83280,94813
19178:17,302,654,58,616,542,285,84,76,322
19184:3,1,2,30415,44870,83280,94813,79150,75219,99168
19185:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19198:17,396,654,616,84,2094,8,302,518,58
19199:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19240:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19241:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19243:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19244:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19246:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19259:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19262:8,1,4,3,2,5,7,6,9,30415
19265:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19276:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19277:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19304:1549,616,542,3101,15,650,66,302,1573,861
19307:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
19308:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19309:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19320:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19328:3,7,1,5,6,2,4,8,30415,44870
19343:3,1,4,2,30415,44870,83280,94813,79150,75219
19354:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19355:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19356:1,2,30415,44870,83280,94813,79150,75219,99168,106354
19357:17,302,654,616,58,84,8,866,873,94
19400:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19405:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19410:2,4,7,5,6,3,1,30415,44870,83280
19422:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19433:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19434:17,616,302,58,654,542,650,15,32,518
19443:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19444:3,2,1,4,30415,44870,83280,94813,79150,75219
19446:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19447:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19448:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19452:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19462:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19463:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19467:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19468:17,616,58,542,654,302,61,650,238,62
19475:302,616,654,17,58,70,245,8,94,76
19476:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
19482:1,2,30415,44870,83280,94813,79150,75219,99168,106354
19498:2,3,1,30415,44870,83280,94813,79150,75219,99168
19503:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19517:17,8,518,748,616,354,1023,654,508,94
19528:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19541:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19544:2,1,30415,44870,83280,94813,79150,75219,99168,106354
19549:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19554:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19582:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19583:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19626:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19646:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19680:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19682:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19692:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19705:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19707:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19757:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19759:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19763:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19764:4,2,3,6,1,5,30415,44870,83280,94813
19768:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19774:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
19781:654,17,302,58,239,29,3234,726,395,1567
19788:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19814:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19832:1,2,30415,44870,83280,94813,79150,75219,99168,106354
19847:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19852:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19881:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19882:1,5,6,3,7,2,4,30415,44870,83280
19887:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19893:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19950:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19965:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19983:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19985:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
19996:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20059:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20067:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20073:17,302,58,616,32,654,542,15,61,518
20074:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20075:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20094:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
20095:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20115:17,302,1102,518,8,654,29,616,58,787
20116:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20120:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20125:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20160:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20161:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20166:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20183:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20206:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20208:2,3,4,1,30415,44870,83280,94813,79150,75219
20220:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20233:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20234:2528,61,15,10692,1359,322,3476,429,4292,8
20257:17,302,58,616,61,654,245,542,322,1410
20268:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
20294:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20299:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
20304:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20305:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20316:2,1,30415,44870,83280,94813,79150,75219,99168,106354
20319:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20322:17,302,654,616,58,8,84,518,542,650
20327:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20333:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20334:17,654,302,58,616,84,8,61,2030,245
20360:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20378:17,1119,2162,899,654,224,891,616,245,238
20379:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20380:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20381:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20394:1,2,5,3,6,4,30415,44870,83280,94813
20395:3,2,1,30415,44870,83280,94813,79150,75219,99168
20409:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20420:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20438:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
20439:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20440:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20441:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20443:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20456:4671,11855,2543,8427,1011,17486,17,4625,12861,7622
20463:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20465:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20466:3,1,2,30415,44870,83280,94813,79150,75219,99168
20473:654,17,84,518,8,616,354,902,65,364
20497:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20498:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20507:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20512:2,1,30415,44870,83280,94813,79150,75219,99168,106354
20520:3,1,2,30415,44870,83280,94813,79150,75219,99168
20544:15228,6456,9862,9041,18687,32895,14657,11450,18386,20861
20545:17,302,616,654,58,542,8,518,15,61
20546:1410,17,15,8,518,542,245,616,32,61
20547:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20549:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20550:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20553:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20555:1,2,30415,44870,83280,94813,79150,75219,99168,106354
20556:17,302,616,654,58,518,542,15,650,84
20572:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20582:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20607:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20624:2,1,30415,44870,83280,94813,79150,75219,99168,106354
20628:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20655:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20684:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20685:1,2,30415,44870,83280,94813,79150,75219,99168,106354
20697:7,2,1,6,4,3,5,30415,44870,83280
20720:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20721:8647,23688,23019,21124,17651,14071,24512,26382,34356,47065
20735:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
20736:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20752:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20756:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20761:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20766:17,302,654,616,58,84,542,564,76,8
20790:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20807:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20809:1,5,4,2,3,30415,44870,83280,94813,79150
20810:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20812:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20846:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20857:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20858:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20872:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20892:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20906:58,17,302,654,101,84,542,616,554,363
20908:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20911:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20912:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20918:3,2,1,30415,44870,83280,94813,79150,75219,99168
20926:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20932:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20950:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20954:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20973:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20985:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
20990:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21028:616,58,654,8,542,302,15,787,564,554
21029:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21030:4,2,3,1,30415,44870,83280,94813,79150,75219
21032:1,2,30415,44870,83280,94813,79150,75219,99168,106354
21033:17,616,654,58,542,302,15,518,245,32
21037:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21080:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
21082:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21084:3,1,2,4,5,6,30415,44870,83280,94813
21120:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21139:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21140:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21148:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21149:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21151:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
21160:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21164:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21196:2,3,7,9,5,1,8,4,6,30415
21207:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21220:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21246:3,7,4,5,1,2,6,30415,44870,83280
21256:616,17,302,654,58,542,32,61,518,8
21259:1,2,4,3,30415,44870,83280,94813,79150,75219
21266:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21272:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
21288:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21317:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21318:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21354:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21384:302,616,654,15,58,17,542,564,8,138
21401:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21423:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21447:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21448:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21469:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21476:2,4,3,1,30415,44870,83280,94813,79150,75219
21505:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21514:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21518:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21531:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21542:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21543:17,616,302,8,654,58,15,245,518,508
21551:9,3,4,2,5,6,7,8,1,30415
21570:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21585:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21599:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21604:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21608:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21617:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21631:17,302,616,58,654,650,861,542,29,1196
21633:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21637:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21670:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21689:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21712:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21713:1,2,3,6,4,5,30415,44870,83280,94813
21714:2,1,30415,44870,83280,94813,79150,75219,99168,106354
21722:17,1023,508,8,32,238,2831,542,81,245
21723:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21732:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21737:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21745:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21763:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
21774:1,2,3,30415,44870,83280,94813,79150,75219,99168
21787:4755,1352,1527,3107,10041,189,2880,1712,12990,4825
21794:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21796:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21834:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21838:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
21853:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21868:616,29,654,15,302,162,3101,4181,861,58
21869:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21908:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21912:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21931:780,17,81,616,654,58,302,76,650,542
21932:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21933:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21934:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21941:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21943:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21944:1,2,3,30415,44870,83280,94813,79150,75219,99168
21945:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21947:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21960:1,2,3,4,5,30415,44870,83280,94813,79150
21967:17,654,302,616,58,15,363,650,61,8
21968:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21979:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21993:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
21996:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22003:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22012:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22016:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22017:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22029:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22030:17,302,654,58,616,84,1102,1196,8,224
22036:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22037:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22060:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22080:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22085:17,58,302,616,654,76,542,8,32,650
22102:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22109:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22111:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22116:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22124:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22128:616,17,654,564,302,58,76,224,289,518
22158:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22164:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22165:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22173:81,1023,70,1749,17,226,780,245,508,363
22176:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
22184:302,17,58,654,616,542,15,61,29,518
22198:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22201:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22213:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22222:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22226:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22236:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22245:17,81,616,70,1023,226,731,780,508,58
22246:1,4,3,2,5,30415,44870,83280,94813,79150
22251:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22262:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22263:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22280:4,2,3,6,5,1,30415,44870,83280,94813
22286:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22299:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22304:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22324:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22326:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22337:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22346:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22354:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22363:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22366:2,3,1,30415,44870,83280,94813,79150,75219,99168
22372:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22373:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22382:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22388:17,302,616,58,542,496,285,70,76,654
22392:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22399:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22400:3,2,4,1,30415,44870,83280,94813,79150,75219
22401:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22418:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22426:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22427:1,2,30415,44870,83280,94813,79150,75219,99168,106354
22430:17,654,616,302,58,542,518,8,84,364
22431:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22436:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22459:2,1,30415,44870,83280,94813,79150,75219,99168,106354
22464:17,70,76,866,302,533,654,518,4671,564
22465:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22469:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22476:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
22477:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22479:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22483:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
22492:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22493:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22497:2,8,4,1,5,3,6,7,30415,44870
22501:840,17,616,654,302,1744,508,564,891,8
22515:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22521:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22523:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22533:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22538:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22546:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22568:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22574:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22575:17,616,302,542,654,58,518,8,32,15
22579:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22580:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22581:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22583:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22586:17,616,302,58,654,542,15,861,32,650
22592:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
22603:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22624:17,302,616,58,654,518,542,138,8,354
22639:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22675:17,616,302,654,58,542,8,15,518,61
22681:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22682:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22685:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22691:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22699:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22703:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22706:17,654,8,302,616,542,58,61,518,1102
22711:4,3,2,1,30415,44870,83280,94813,79150,75219
22741:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22748:1,2,3,30415,44870,83280,94813,79150,75219,99168
22755:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22759:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22794:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22799:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22800:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22806:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22807:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22808:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22823:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22824:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22825:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22835:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22844:2,1,30415,44870,83280,94813,79150,75219,99168,106354
22850:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
22851:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22862:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22863:17,302,58,616,654,518,23482,61,15,76
22867:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22872:1,2,3,30415,44870,83280,94813,79150,75219,99168
22873:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22887:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22888:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22893:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22901:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22903:1326,5480,984,719,801,574,9783,23569,2318,168
22906:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22936:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22949:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22979:6,7,4,2,5,9,1,3,8,30415
22983:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
22986:3,4,2,1,30415,44870,83280,94813,79150,75219
23000:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23040:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23044:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
23055:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23057:58,616,654,302,17,15,542,518,8,322
23073:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23099:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23110:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23111:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23112:3,5,6,2,4,7,1,30415,44870,83280
23113:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23114:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23127:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23133:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23183:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23208:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23221:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
23229:17,518,542,654,616,32,245,15,8,508
23234:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23244:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23252:1,4,2,5,3,30415,44870,83280,94813,79150
23254:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23255:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23277:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23311:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23323:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23335:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23340:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23367:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23382:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
23399:9,2,4,5,6,7,8,1,3,30415
